id,category_id,detail,lat,lng,place,region
KCLANPO22N000019084,CT2,서원/향교/서당,34.7919232,126.6957935,녹동서원  ,전라남도
KCLANPO22N000019085,CT2,서원/향교/서당,35.6136035,126.8184342,동죽서원  ,전라북도
KCLANPO22N000019086,CT2,서원/향교/서당,35.89957877,127.0684067,호산서원  ,전라북도
KCLANPO22N000019087,CT2,서원/향교/서당,35.56574897,127.3544878,주암서원  ,전라북도
KCLANPO22N000019088,CT2,서원/향교/서당,35.845544,127.6449305,죽계서원  ,전라북도
KCLANPO22N000019089,CT2,서원/향교/서당,35.50579833,127.3898435,호암서원  ,전라북도
KCLANPO22N000019090,CT2,서원/향교/서당,36.41432792,126.5924416,향교말  ,충청남도
KCLANPO22N000019091,CT2,서원/향교/서당,35.98591201,128.4804469,서원골  ,경상북도
KCLANPO22N000019092,CT2,서원/향교/서당,36.04403921,129.2490973,단계서당  ,경상북도
KCLANPO22N000019093,CT2,서원/향교/서당,36.65430226,129.1189257,영산서원  ,경상북도
KCLANPO22N000019094,CT1,호수/저수지,37.1979242,127.0008909,맨드리저수지  ,경기도
KCLANPO22N000019095,CT1,호수/저수지,34.84792233,127.9013976,동산제  ,경상남도
KCLANPO22N000019096,CT1,호수/저수지,35.47096374,127.9109321,응골소류지  ,경상남도
KCLANPO22N000019097,CT1,호수/저수지,36.17347582,129.3100742,이곡소류지  ,경상북도
KCLANPO22N000019098,CT1,호수/저수지,35.14861447,128.1768373,이곡저수지  ,경상남도
KCLANPO22N000019099,CT1,호수/저수지,35.26236768,128.8122976,점골못  ,경상남도
KCLANPO22N000019100,CT1,호수/저수지,35.52303541,129.1213615,아영박골못  ,울산광역시
KCLANPO22N000019101,CT1,호수/저수지,35.32847111,128.4928006,절골소류지  ,경상남도
KCLANPO22N000019102,CT1,호수/저수지,34.465531,126.9155368,진목1저수지  ,전라남도
KCLANPO22N000019103,CT1,호수/저수지,34.45089897,126.4883315,대인제  ,전라남도
KCLANPO22N000019104,CT1,호수/저수지,34.71548509,126.5839369,대초저수지  ,전라남도
KCLANPO22N000019105,CT1,호수/저수지,34.8178591,128.0007953,아현지  ,경상남도
KCLANPO22N000019106,CT1,호수/저수지,35.39179971,128.7749137,인산못  ,경상남도
KCLANPO22N000019107,CT1,호수/저수지,35.99844137,128.0075494,미너매못  ,경상북도
KCLANPO22N000019108,CT1,호수/저수지,35.51605234,129.1412723,전지골못  ,울산광역시
KCLANPO22N000019109,CT1,호수/저수지,34.80447308,126.1020283,중흥저수지  ,전라남도
KCLANPO22N000019110,CT1,호수/저수지,36.00478597,128.9039654,덕안못  ,경상북도
KCLANPO22N000019111,CT1,호수/저수지,35.37256907,127.0694921,덕진소류지  ,전라북도
KCLANPO22N000019112,CT1,호수/저수지,36.99984792,128.6602477,한밤실지  ,경상북도
KCLANPO22N000019113,CT1,호수/저수지,36.07341898,128.0696754,묵베이못  ,경상북도
KCLANPO22N000019114,CT1,호수/저수지,35.51335716,127.7083348,전골소류지  ,경상남도
KCLANPO22N000019115,CT1,호수/저수지,34.96501461,128.4259258,임내소류지  ,경상남도
KCLANPO22N000019116,CT1,호수/저수지,36.07169641,127.1359247,장재울소류지  ,전라북도
KCLANPO22N000019117,CT1,호수/저수지,35.39134512,127.07716,서흥저수지  ,전라북도
KCLANPO22N000019118,CT1,호수/저수지,35.02575121,128.0691685,석계하저수지  ,경상남도
KCLANPO22N000019119,CT1,호수/저수지,35.13270431,126.3345413,신풍저수지  ,전라남도
KCLANPO22N000019120,CT1,호수/저수지,35.29195031,128.3754362,석산소류지  ,경상남도
KCLANPO22N000019121,CT1,호수/저수지,35.08058194,128.4051663,석전소류지  ,경상남도
KCLANPO22N000019122,CT1,호수/저수지,35.6646495,128.1525506,가재못  ,경상남도
KCLANPO22N000019123,CT1,호수/저수지,36.73294111,127.5573569,대길소류지  ,충청북도
KCLANPO22N000019124,CT1,호수/저수지,35.56264354,128.6621536,내곡상못  ,경상남도
KCLANPO22N000019125,CT1,호수/저수지,35.47465501,127.8624622,큰골못  ,경상남도
KCLANPO22N000019126,CT1,호수/저수지,36.7066349,129.1413626,봉들저수지  ,경상북도
KCLANPO22N000019127,CT1,호수/저수지,36.7824559,128.541684,성곡저수지  ,경상북도
KCLANPO22N000019128,CT1,호수/저수지,35.75475444,129.330731,열반못  ,경상북도
KCLANPO22N000019129,CT1,호수/저수지,35.13781512,128.4900238,연동소류지  ,경상남도
KCLANPO22N000019130,CT1,호수/저수지,35.47218951,128.1173181,여시목골소류지  ,경상남도
KCLANPO22N000019131,CT1,호수/저수지,36.00242627,128.9304452,여내기못  ,경상북도
KCLANPO22N000019132,CT1,호수/저수지,36.79341377,127.4163639,어은소류지  ,충청북도
KCLANPO22N000019133,CT1,호수/저수지,36.85767502,126.5840878,신시저수지  ,충청남도
KCLANPO22N000019134,CT1,호수/저수지,35.82017798,128.7664852,터진못  ,경상북도
KCLANPO22N000019135,CT1,호수/저수지,37.39787301,127.9567745,장전소류지  ,강원도
KCLANPO22N000019136,CT1,호수/저수지,35.44681374,127.3470851,비석소류지  ,전라북도
KCLANPO22N000019137,CT1,호수/저수지,37.95054217,128.7711576,포매호  ,강원도
KCLANPO22N000019138,CT1,호수/저수지,35.41739917,128.2310645,운계저수지  ,경상남도
KCLANPO22N000019139,CT1,호수/저수지,36.33362573,127.0609626,사곡소류지  ,충청남도
KCLANPO22N000019140,CT1,호수/저수지,35.16912421,128.3527383,하곡저수지  ,경상남도
KCLANPO22N000019141,CT1,호수/저수지,35.71156282,127.8441635,사동소류지  ,경상남도
KCLANPO22N000019142,CT1,호수/저수지,35.47240781,129.1657983,사리골소류지  ,울산광역시
KCLANPO22N000019143,CT1,호수/저수지,35.19055087,126.7984261,하남저수지  ,광주광역시
KCLANPO22N000019144,CT1,호수/저수지,36.90958431,127.6670601,하당저수지  ,충청북도
KCLANPO22N000019145,CT1,호수/저수지,35.82498757,127.872938,산양소류지  ,경상남도
KCLANPO22N000019146,CT1,호수/저수지,36.32037274,128.0749518,구시골못  ,경상북도
KCLANPO22N000019147,CT1,호수/저수지,36.19147323,126.6332112,산조개소류지  ,충청남도
KCLANPO22N000019148,CT1,호수/저수지,35.65308499,127.6926512,흙두드기소류지  ,경상남도
KCLANPO22N000019149,CT1,호수/저수지,35.57152244,126.8870394,구량실소류지  ,전라북도
KCLANPO22N000019150,CT1,호수/저수지,34.65253442,126.2755822,석호저수지  ,전라남도
KCLANPO22N000019151,CT1,호수/저수지,36.34759372,127.9822432,장구렁못  ,경상북도
KCLANPO22N000019152,CT1,호수/저수지,36.59853097,126.9378777,명곡저수지  ,충청남도
KCLANPO22N000019153,CT1,호수/저수지,34.53337156,126.4673538,작은제2소류지  ,전라남도
KCLANPO22N000019154,CT1,호수/저수지,35.56430021,127.7634203,동산소류지  ,경상남도
KCLANPO22N000019155,CT1,호수/저수지,35.56610793,129.0860227,모래골못  ,울산광역시
KCLANPO22N000019156,CT1,호수/저수지,35.00302329,128.2117052,자양소류지  ,경상남도
KCLANPO22N000019157,CT1,호수/저수지,37.19067648,128.2641743,시곡지  ,충청북도
KCLANPO22N000019158,CT1,호수/저수지,35.71977533,127.9007665,죽동소류지  ,경상남도
KCLANPO22N000019159,CT1,호수/저수지,35.62293541,128.4821226,중곡소류지  ,경상남도
KCLANPO22N000019160,CT1,호수/저수지,35.63916304,127.8630088,중동소류지  ,경상남도
KCLANPO22N000019161,CT1,호수/저수지,36.88167087,129.3572066,기양저수지  ,경상북도
KCLANPO22N000019162,CT1,호수/저수지,36.24993844,126.5708721,화양소류지  ,충청남도
KCLANPO22N000019163,CT1,호수/저수지,34.65122257,126.7175064,서산저수지  ,전라남도
KCLANPO22N000019164,CT1,호수/저수지,35.62785333,128.1046846,오리골못  ,경상남도
KCLANPO22N000019165,CT1,호수/저수지,35.35166742,128.2577988,오리골소류지  ,경상남도
KCLANPO22N000019166,CT1,호수/저수지,34.81574109,126.9556853,서봉제저수지  ,전라남도
KCLANPO22N000019167,CT1,호수/저수지,35.85267138,128.9568614,소골못  ,경상북도
KCLANPO22N000019168,CT1,호수/저수지,36.0500827,128.8501386,소곳못  ,경상북도
KCLANPO22N000019169,CT1,호수/저수지,36.51432768,127.8158499,가마소류지  ,충청북도
KCLANPO22N000019170,CT1,호수/저수지,37.02065994,127.4759084,가산소류지  ,충청북도
KCLANPO22N000019171,CT1,호수/저수지,37.49245824,128.0270892,고내미소류지  ,강원도
KCLANPO22N000019172,CT1,호수/저수지,35.07977877,126.1788426,조비1제  ,전라남도
KCLANPO22N000019173,CT1,호수/저수지,35.68399277,129.2088093,삽다리못  ,울산광역시
KCLANPO22N000019174,CT1,호수/저수지,37.13462928,127.0941424,고현저수지  ,경기도
KCLANPO22N000019175,CT1,호수/저수지,35.29842622,128.6611571,곡목못  ,경상남도
KCLANPO22N000019176,CT1,호수/저수지,35.10943699,128.0440804,신촌소류지  ,경상남도
KCLANPO22N000019177,CT1,호수/저수지,35.45425138,127.9103348,송경소류지  ,경상남도
KCLANPO22N000019178,CT1,호수/저수지,36.43215511,128.7471576,골안못  ,경상북도
KCLANPO22N000019179,CT1,호수/저수지,35.26048993,127.1358377,용두소류지  ,전라남도
KCLANPO22N000019180,CT1,호수/저수지,35.85334826,127.7016632,공정소류지  ,전라북도
KCLANPO22N000019181,CT1,호수/저수지,35.44561273,128.88471,용소소류지  ,경상남도
KCLANPO22N000019182,CT1,호수/저수지,35.64165286,127.9524946,과리소류지  ,경상남도
KCLANPO22N000019183,CT1,호수/저수지,35.26592851,128.1878639,자비소류지  ,경상남도
KCLANPO22N000019184,CT1,호수/저수지,37.579034,129.0858365,심곡저수지  ,강원도
KCLANPO22N000019185,CT1,호수/저수지,35.45679717,127.7915005,관선들못  ,경상남도
KCLANPO22N000019186,CT1,호수/저수지,35.25329211,128.0421546,관지소류지  ,경상남도
KCLANPO22N000019187,CT1,호수/저수지,34.57565108,126.38851,관춘저수지  ,전라남도
KCLANPO22N000019188,CT1,호수/저수지,33.47131133,126.4263769,광령저수지  ,제주특별자치도
KCLANPO22N000019189,CT1,호수/저수지,35.60138612,129.1127092,탁골못  ,울산광역시
KCLANPO22N000019190,CT1,호수/저수지,35.66570046,129.4278903,탄광못  ,경상북도
KCLANPO22N000019191,CT1,호수/저수지,36.62266182,127.1913321,부거실소류지  ,세종특별자치시
KCLANPO22N000019192,CT1,호수/저수지,35.03091289,127.3987462,월계저수지  ,전라남도
KCLANPO22N000019193,CT1,호수/저수지,35.662183,127.8566806,동편소류지  ,경상남도
KCLANPO22N000019194,CT1,호수/저수지,37.22501607,127.1887836,동진저수지  ,경기도
KCLANPO22N000019195,CT1,호수/저수지,35.97008421,128.8395417,한티못  ,경상북도
KCLANPO22N000019196,CT1,호수/저수지,35.15451421,127.0422397,경상저수지  ,전라남도
KCLANPO22N000019197,CT1,호수/저수지,34.40360558,126.8355315,항동저수지  ,전라남도
KCLANPO22N000019198,CT1,호수/저수지,36.37286477,128.2635985,상원소류지  ,경상북도
KCLANPO22N000019199,CT1,호수/저수지,35.12272539,128.0539856,상탑소류지  ,경상남도
KCLANPO22N000019200,CT1,호수/저수지,35.35690689,126.9798745,해월소류지  ,전라남도
KCLANPO22N000019201,CT1,호수/저수지,36.3834813,126.811986,온직소류지  ,충청남도
KCLANPO22N000019202,CT1,호수/저수지,34.72289471,127.5795014,소옥1제  ,전라남도
KCLANPO22N000019203,CT1,호수/저수지,35.62701166,128.2982532,새못  ,경상남도
KCLANPO22N000019204,CT1,호수/저수지,35.0773704,127.8864689,감나무골소류지  ,경상남도
KCLANPO22N000019205,CT1,호수/저수지,35.40071194,128.3747743,오척소류지  ,경상남도
KCLANPO22N000019206,CT1,호수/저수지,36.26329832,128.9074109,샘내못  ,경상북도
KCLANPO22N000019207,CT1,호수/저수지,36.40666223,127.8701734,소류지  ,충청북도
KCLANPO22N000019208,CT1,호수/저수지,36.60386311,129.0915805,땅등못  ,경상북도
