category,lat,lng,region,cluster_1
CT2,37.1372709,128.2198863,충청북도,932
CT2,35.16528046,126.9451723,광주광역시,752
CT2,35.96693336,128.9895384,경상북도,963
CT2,35.43209972,129.311436,울산광역시,523
CT2,35.1717284,127.812278,경상남도,511
CT2,36.2151731,128.3151783,경상북도,530
CT2,36.78094074,127.0073395,충청남도,586
CT2,35.20351754,129.0042895,부산광역시,326
CT2,37.61963181,126.8827758,경기도,767
CT2,37.48357257,126.9955631,서울특별시,240
CT2,38.03799333,127.9229156,강원도,970
CT2,37.24912046,126.9387842,경기도,470
CT2,36.52648324,127.3479114,세종특별자치시,814
CT2,37.57443382,126.9821332,서울특별시,277
CT2,37.70221881,126.7077921,경기도,296
CT2,35.29372968,126.6314461,전라남도,426
CT2,37.58599658,126.9491704,서울특별시,402
CT2,35.77702243,127.1383857,전라북도,231
CT2,34.94538916,127.5170526,전라남도,1000
CT2,36.38761884,126.7757881,충청남도,521
CT2,35.2246394,128.0677643,경상남도,412
CT2,38.1378336,128.6122704,강원도,924
CT2,35.56960092,128.2313819,경상남도,888
CT2,35.40277213,127.8776474,경상남도,691
CT2,35.17666534,128.078107,경상남도,412
CT2,35.13220723,128.3539908,경상남도,826
CT2,35.22441474,128.6741334,경상남도,688
CT2,35.31624677,128.9749259,경상남도,552
CT2,36.40550627,127.2370953,충청남도,388
CT2,35.82307832,128.8277745,경상북도,824
CT2,34.93635449,128.1138315,경상남도,705
CT2,35.47058028,128.8696976,경상남도,918
CT2,37.57357703,127.0113826,서울특별시,817
CT2,37.60869924,127.0049974,서울특별시,954
CT2,35.28369411,127.2814714,전라남도,254
CT2,36.90249697,127.1467966,충청남도,500
CT2,36.79645101,127.195728,충청남도,570
CT2,35.0779994,128.0828699,경상남도,658
CT2,34.51303026,126.8880677,전라남도,672
CT2,35.46581454,128.3295577,경상남도,246
CT2,35.15983511,128.5308455,경상남도,455
CT2,37.08725469,129.2910403,경상북도,145
CT2,36.31228726,127.4446832,대전광역시,208
CT2,35.67054761,128.7427092,경상북도,48
CT2,33.46804628,126.3866331,제주특별자치도,397
CT2,35.0858339,126.5624666,전라남도,191
CT2,35.32707523,129.267256,부산광역시,551
CT2,34.32897487,126.7909971,전라남도,727
CT2,35.38679673,128.2954889,경상남도,80
CT2,36.95814248,127.9402276,충청북도,438
CT2,35.54300424,128.4314465,경상남도,862
CT2,35.93436656,128.5500819,대구광역시,581
CT2,35.36721797,126.6694859,전라북도,406
CT2,36.90622054,127.2860112,경기도,309
CT2,37.10804628,127.1006499,경기도,990
CT2,36.16712714,127.3225503,충청남도,546
CT2,35.59050557,128.8734592,경상남도,174
CT2,37.61490104,127.0840519,서울특별시,605
CT2,34.79897,128.0504513,경상남도,184
CT2,36.77416272,126.4579162,충청남도,827
CT2,35.82760871,128.6326324,대구광역시,64
CT2,37.54464241,126.8462102,서울특별시,181
CT2,34.94118541,127.5138882,전라남도,1000
CT2,35.73250766,126.7147484,전라북도,390
CT2,36.84184853,127.0016415,충청남도,586
CT2,36.385578,126.7685401,충청남도,521
CT2,36.2229454,127.2124107,충청남도,869
CT2,36.44893139,127.3799785,대전광역시,179
CT2,35.30722948,127.7977826,경상남도,957
CT2,37.59644298,126.9665828,서울특별시,772
CT2,35.70840107,126.9867701,전라북도,991
CT2,34.72127344,127.7498536,전라남도,996
CT2,35.15840201,128.1105585,경상남도,597
CT2,37.10732698,126.7987546,경기도,859
CT2,35.62508631,126.7758278,전라북도,917
CT2,35.37355528,127.0313563,전라남도,573
CT2,34.57771618,126.5997331,전라남도,293
CT2,35.35293007,129.0484985,경상남도,565
CT2,35.27577323,128.3993445,경상남도,371
CT2,36.67272524,127.9013259,충청북도,948
CT2,36.35107818,127.5250433,충청북도,380
CT2,35.491002,128.5876364,경상남도,203
CT2,37.69741123,126.8789897,경기도,107
CT2,37.47461228,126.8620863,경기도,35
CT2,35.79146259,129.2772462,경상북도,902
CT2,37.45958942,126.8667889,경기도,35
CT2,37.34310859,127.3125569,경기도,763
CT2,38.03757237,128.6584091,강원도,924
CT2,37.70532061,128.891043,강원도,755
CT2,37.79967763,127.2320632,경기도,423
CT2,37.66038866,126.9212994,경기도,742
CT2,37.61017191,127.058123,서울특별시,633
CT2,37.72125566,126.8439397,경기도,107
CT2,37.4171792,126.9234473,경기도,175
CT2,37.41625399,126.6555273,인천광역시,773
CT2,37.20773592,126.7165476,경기도,161
CT2,36.80747244,127.8434751,충청북도,43
CT2,37.05113067,129.4074798,경상북도,201
CT2,37.11980099,129.0012652,강원도,36
CT2,36.81759387,128.5040537,경상북도,526
CT2,37.45096052,128.667876,강원도,980
CT2,36.24681274,127.9202404,충청북도,885
CT2,35.60908594,129.4235592,울산광역시,792
CT2,35.65582292,129.2729668,경상북도,139
CT2,36.38853441,127.4340347,대전광역시,995
CT2,35.85423716,128.4523282,대구광역시,689
CT2,35.87055927,128.4620606,대구광역시,634
CT2,35.94628966,126.8055946,전라북도,279
CT2,35.9917828,127.1054126,전라북도,639
CT2,35.92710514,127.5594498,전라북도,475
CT2,35.21602821,128.5591462,경상남도,926
CT2,35.27592879,128.4385937,경상남도,579
CT2,35.77856188,126.9337868,전라북도,210
CT2,35.09082623,128.1850357,경상남도,336
CT2,35.27300361,127.4785811,전라남도,422
CT2,34.83194603,127.0963936,전라남도,47
CT2,37.4480231,126.7052803,인천광역시,547
CT2,36.75477288,127.130156,충청남도,182
CT2,35.83387471,128.3377795,경상북도,92
CT2,37.0421146,127.2824104,경기도,702
CT2,37.37843921,126.7570302,경기도,987
CT2,36.31745202,127.3827969,대전광역시,346
CT2,37.66478333,126.614925,경기도,292
CT2,35.50516488,129.1680598,울산광역시,968
CT2,36.31997704,127.4209945,대전광역시,637
CT2,37.61269072,127.4477772,경기도,623
CT2,37.85399081,127.6691697,강원도,153
CT2,36.33319364,127.5471442,충청북도,380
CT2,35.21998259,129.0848196,부산광역시,696
CT2,35.26973138,129.0849951,부산광역시,669
CT2,36.54057344,127.5488076,충청북도,247
CT2,37.07835203,126.8347562,경기도,859
CT2,37.91709692,127.0516019,경기도,561
CT2,37.61917738,127.2708185,경기도,456
CT2,37.4906709,126.9346523,서울특별시,543
CT2,36.56732678,127.2286385,세종특별자치시,452
CT2,35.62917707,129.0810702,울산광역시,779
CT2,35.6385908,129.2797431,울산광역시,139
CT2,36.47047893,126.6672152,충청남도,304
CT2,37.09773378,127.9787611,충청북도,856
CT2,36.08829202,126.7916281,충청남도,745
CT2,37.2064228,127.0732969,경기도,355
CT2,37.41168057,127.2284136,경기도,787
CT2,35.13663436,129.0493616,부산광역시,89
CT2,36.7132818,127.6484098,충청북도,131
CT2,35.34632162,129.3143484,울산광역시,8
CT2,36.08819032,127.4741799,충청남도,878
CT2,36.78086339,127.4402167,충청북도,297
CT2,37.4924773,126.9276868,서울특별시,543
CT2,35.89491642,128.60059,대구광역시,5
CT2,35.88114226,128.6118815,대구광역시,154
CT2,35.25110018,129.2154116,부산광역시,439
CT2,37.18546309,128.4752829,강원도,769
CT2,35.80054322,126.8793969,전라북도,210
CT2,37.52550433,127.4576032,경기도,831
CT2,35.56058144,129.3158367,울산광역시,577
CT2,35.21019628,126.8404188,광주광역시,947
CT2,36.4787469,127.4090986,충청북도,257
CT2,35.46251847,127.8557329,경상남도,531
CT2,36.53998067,128.0603321,경상북도,854
CT2,36.22693629,128.7539918,경상북도,928
CT2,35.63896629,128.6790714,경상북도,48
CT2,35.73894216,127.5905154,전라북도,142
CT2,37.76311751,126.8266696,경기도,263
CT2,35.86732633,128.5872952,대구광역시,258
CT2,35.24239356,127.7108248,경상남도,504
CT2,36.48371333,128.6343599,경상북도,73
CT1,35.85135591,128.9083762,경상북도,747
CT1,34.97335811,127.8935605,경상남도,137
CT1,36.5471308,128.4271808,경상북도,213
CT1,36.69378018,128.4303916,경상북도,484
CT1,36.4151142,126.5487878,충청남도,249
CT1,36.57018273,128.1496201,경상북도,675
CT1,35.12872131,128.1324469,경상남도,336
CT1,35.60273449,128.9636834,경상남도,460
CT1,36.13467508,129.2526428,경상북도,265
CT1,37.28766017,126.9735771,경기도,237
CT1,35.40552501,127.5119281,전라북도,261
CT1,36.15077822,129.2986378,경상북도,192
CT1,36.33103947,128.1658397,경상북도,590
CT1,37.11509424,127.719728,충청북도,802
CT1,37.84716467,127.0446445,경기도,490
CT1,37.28016841,127.9063187,강원도,884
CT1,35.40294348,129.329647,울산광역시,8
CT1,35.99436287,129.487383,경상북도,435
CT1,33.35141021,126.3062645,제주특별자치도,373
CT1,35.39902203,127.2595479,전라북도,732
CT1,35.71842188,127.1885005,전라북도,654
CT1,36.62528469,129.0894218,경상북도,492
CT1,35.43648061,127.8980606,경상남도,610
CT1,36.5836436,128.0963401,경상북도,854
CT1,35.29670633,129.253282,부산광역시,551
CT1,36.57739622,127.3649088,충청북도,814
CT1,35.30298368,126.9989738,전라남도,591
CT1,35.29815562,128.1619682,경상남도,750
CT1,35.76626004,129.2963357,경상북도,902
CT1,35.55150831,128.6593172,경상남도,812
CT1,34.95008293,128.1816918,경상남도,29
CT1,35.25435769,128.7335138,경상남도,688
CT1,36.05484408,128.7985656,경상북도,771
CT1,35.27964586,127.0977213,전라남도,465
CT1,36.91849792,128.748124,경상북도,847
CT1,36.31380419,128.6745765,경상북도,630
CT1,36.31982911,128.7096987,경상북도,880
CT1,36.47248133,127.0868955,충청남도,436
CT1,35.73313943,128.1245688,경상남도,940
CT1,37.32897963,127.9152423,강원도,984
CT1,36.20860131,127.4371759,대전광역시,1
CT1,36.08054427,128.9221096,경상북도,322
CT1,35.28390763,127.0453567,전라남도,591
CT1,34.53776368,127.3144875,전라남도,808
CT1,35.91357422,128.2551672,경상북도,564
CT1,34.75654454,127.893097,경상남도,748
CT1,35.96271403,128.8549302,경상북도,289
CT1,35.48766044,127.9390584,경상남도,782
CT1,35.48313902,127.8558114,경상남도,531
CT1,35.37361046,128.3462874,경상남도,26
CT1,34.68743008,127.3534613,전라남도,850
CT1,35.35542213,127.3783947,전라북도,830
CT1,36.13489462,127.8005116,충청북도,299
CT1,35.13044254,126.4692049,전라남도,295
CT1,35.06133588,126.3919231,전라남도,82
CT1,34.93655409,128.6530863,경상남도,599
CT1,35.85546333,127.5585578,전라북도,668
CT1,35.1473535,128.1991248,경상남도,336
CT1,37.83063823,127.7786827,강원도,548
CT1,35.50844784,129.1312547,울산광역시,968
CT1,35.86815171,128.3018929,경상북도,564
CT1,35.50744228,127.8858852,경상남도,212
CT1,35.64685772,128.1513123,경상남도,841
CT1,35.16066926,128.3163667,경상남도,826
CT1,36.05217046,128.9077256,경상북도,641
CT1,37.77393003,127.0104346,경기도,927
CT1,35.04886981,126.3528601,전라남도,82
CT1,36.06807472,129.1806445,경상북도,282
CT1,35.08044931,128.3268576,경상남도,860
CT1,35.72205427,128.4023644,경상북도,267
CT1,35.53167222,129.0985401,울산광역시,482
CT1,36.09740944,127.302907,전라북도,515
CT1,34.87486631,128.485556,경상남도,886
CT1,35.31120246,127.1620897,전라남도,424
CT1,34.83556468,126.1265766,전라남도,126
CT1,36.12578371,127.4304795,충청남도,620
CT1,35.41962846,126.9865037,전라남도,937
CT1,36.75253914,127.2449352,충청남도,21
CT1,35.0195091,127.8513438,경상남도,626
CT1,35.22205044,128.4467798,경상남도,988
CT1,35.50175742,129.0755539,경상남도,535
CT1,36.12789822,129.2551585,경상북도,265
CT1,35.51669276,129.1786547,울산광역시,968
CT1,36.18688562,128.743695,경상북도,928
CT1,36.01290843,128.514469,경상북도,758
CT1,36.3808478,127.7305312,충청북도,51
CT1,35.34499477,129.108497,경상남도,60
CT1,34.36271579,126.6606124,전라남도,739
CT1,35.90986161,128.9632559,경상북도,780
CT1,36.5280464,128.5321616,경상북도,118
CT1,35.6290437,128.2412689,경상남도,845
CT1,34.98566786,126.1611463,전라남도,39
CT1,35.35491512,128.2998734,경상남도,80
CT1,36.48325763,129.3427034,경상북도,53
CT1,37.42761249,127.4783496,경기도,466
CT1,35.24308836,128.7788822,경상남도,580
CT1,35.75670928,128.8704428,경상북도,659
CT1,35.54390689,127.7488916,경상남도,235
CT1,37.57824956,127.8509517,강원도,112
CT1,37.5080234,127.6135106,경기도,42
CT1,36.56597764,127.1390751,충청남도,452
CT1,36.50870423,128.664965,경상북도,73
CT1,34.45676783,127.133838,전라남도,967
CT1,35.41877033,126.498551,전라북도,781
CT1,35.41737182,126.5316532,전라북도,266
CT1,34.7880566,127.2016257,전라남도,47
CT1,37.60908992,126.7118683,경기도,986
CT1,37.11354476,128.2574456,충청북도,932
CT1,37.12841419,127.8064522,충청북도,646
CT1,37.00337763,128.7291454,경상북도,847
CT1,34.3873605,126.2086597,전라남도,220
CT1,34.433623,126.2501246,전라남도,220
CT1,34.60522661,126.5563583,전라남도,524
CT1,36.66071918,126.4083075,충청남도,294
CT1,36.60872358,127.4506644,충청북도,236
CT1,36.56834287,126.6443951,충청남도,125
CT1,36.53927899,126.6036706,충청남도,125
CT1,36.50201701,128.1887178,경상북도,361
CT1,35.2133302,126.5099247,전라남도,797
CT1,36.25135466,128.0805086,경상북도,590
CT1,36.06434863,128.7870509,경상북도,771
CT1,36.03459051,128.896943,경상북도,641
CT1,36.07038179,129.0882024,경상북도,660
CT1,34.71595379,126.7866781,전라남도,627
CT1,35.20769078,126.4540313,전라남도,396
CT1,34.86786219,126.753813,전라남도,188
CT1,34.8650695,126.6146308,전라남도,783
CT1,34.85999366,126.4864599,전라남도,786
CT1,34.87498288,126.0639147,전라남도,126
CT1,34.90559788,126.8685757,전라남도,205
CT1,34.97655164,126.5673169,전라남도,807
CT1,34.95259454,126.6155613,전라남도,62
CT1,35.18272266,126.5122073,전라남도,797
CT1,35.14627089,126.6927977,광주광역시,657
CT1,35.16172768,127.6929552,경상남도,706
CT1,35.1758162,127.9514659,경상남도,803
CT1,35.21902001,128.2555191,경상남도,598
CT1,35.24261891,127.0500614,전라남도,160
CT1,35.33138273,127.4496113,전라남도,512
CT1,35.59475073,129.2495985,울산광역시,715
CT1,35.43081358,127.4444823,전라북도,778
CT1,35.4702471,127.3806722,전라북도,929
CT1,35.4809882,127.3216205,전라북도,317
CT1,35.53633823,126.6528643,전라북도,321
CT1,35.51264039,126.5607555,전라북도,488
CT1,35.49465464,126.6688206,전라북도,321
CT1,35.61996829,126.8209883,전라북도,917
CT1,35.68319028,127.4132519,전라북도,795
CT1,35.77027447,127.4228093,전라북도,256
CT1,35.74889166,128.4888808,대구광역시,553
CT1,35.7287071,128.5705174,경상북도,553
CT1,35.74390578,129.2974111,경상북도,185
CT1,35.83616405,126.9612386,전라북도,127
CT1,35.87205758,127.5421471,전라북도,475
CT1,35.91386741,128.4622704,대구광역시,784
CT1,35.9494797,127.1881174,전라북도,369
CT1,35.98589337,127.001067,전라북도,907
CT1,36.0063445,127.7695738,전라북도,975
CT1,36.00456722,128.8611775,경상북도,613
CT1,34.59872547,127.2650402,전라남도,451
CT1,36.60694574,127.4187573,충청북도,379
CT1,36.56434889,126.804112,충청남도,572
CT1,34.92951219,127.5299881,전라남도,1000
CT1,35.18281316,128.3596584,경상남도,826
CT1,33.42998083,126.8913795,제주특별자치도,858
CT1,35.4880667,128.8896184,경상남도,918
CT1,36.51056431,126.7136791,충청남도,197
CT1,35.34345857,129.1717527,부산광역시,119
CT1,36.31697718,128.5879652,경상북도,630
CT1,35.51418712,126.7322903,전라북도,443
CT1,35.50949823,127.8989736,경상남도,782
CT1,36.85439239,126.5906777,충청남도,601
CT1,35.2841358,127.9068756,경상남도,857
CT1,36.12450701,129.2472849,경상북도,265
CT1,36.07118538,128.0824966,경상북도,681
CT1,35.53687288,128.6766758,경상남도,812
CT1,37.44275871,127.9760015,강원도,223
CT1,34.5207277,127.2701773,전라남도,808
CT1,34.80819427,128.024208,경상남도,184
CT1,35.11558083,128.3459967,경상남도,860
CT1,35.5200253,126.7488977,전라북도,443
CT1,37.9088697,127.2056481,경기도,20
CT1,35.14095823,126.2737291,전라남도,82
CT1,35.07146873,126.3103722,전라남도,82
CT1,34.58661208,126.439904,전라남도,825
CT1,35.61326237,126.6300899,전라북도,583
CT1,35.49515562,127.3556138,전라북도,647
CT1,35.37859216,129.3317294,울산광역시,8
CT1,35.76610318,127.4204689,전라북도,256
CT1,36.06896018,127.7000192,충청북도,941
CT1,34.58610009,126.0324248,전라남도,3
CT1,36.87465763,127.1154944,충청남도,500
CT1,35.27599328,128.5387956,경상남도,349
CT1,35.73242878,127.8953708,경상남도,133
CT1,36.48011427,129.0188753,경상북도,998
CT1,35.53246009,128.2899945,경상남도,888
CT1,37.16231501,127.2199774,경기도,823
CT1,35.23577316,128.3410512,경상남도,377
CT1,35.46635675,129.0857291,경상남도,535
CT1,36.75208877,127.26522,충청남도,21
CT1,34.8901982,128.5987887,경상남도,37
CT1,36.38988782,126.5174094,충청남도,249
CT1,35.06042462,127.9504281,경상남도,560
CT1,34.45826192,126.2826838,전라남도,330
CT1,34.58128566,126.0515346,전라남도,3
CT1,36.2602148,129.3234521,경상북도,877
CT1,35.22358566,128.7770985,경상남도,580
CT1,36.24768136,128.6988731,경상북도,928
CT1,35.03441816,127.9105791,경상남도,665
CT1,35.54107201,128.7570177,경상남도,525
CT1,36.43746874,129.4085561,경상북도,53
CT1,37.30920451,127.5584471,경기도,462
CT1,35.14285084,128.307232,경상남도,363
CT1,35.13162684,128.2393431,경상남도,363
CT1,37.41988841,126.9373779,경기도,175
CT1,36.9572404,127.6106984,충청북도,6
CT1,37.21075499,127.963401,충청북도,55
CT1,37.84881708,128.7482235,강원도,343
CT1,37.56261786,127.4331386,경기도,623
CT1,34.43285666,126.5697574,전라남도,822
CT1,35.28852483,127.4419295,전라남도,766
CT1,35.09784024,129.0370674,부산광역시,16
CT1,35.82545928,127.0863323,전라북도,228
CT1,36.90732278,127.5616471,충청북도,399
CT3,37.35352941,126.7763419,경기도,987
CT3,35.06115631,128.9705001,부산광역시,94
CT4,33.35379119,126.2536938,제주특별자치도,536
CT4,35.99086103,128.6948401,대구광역시,193
CT4,37.8828242,127.7314784,강원도,566
CT4,35.25213388,129.1912996,부산광역시,439
CT4,37.48292078,130.8065378,경상북도,170
CT4,35.63968057,127.1495605,전라북도,430
CT4,37.31087534,127.8822293,강원도,232
CT4,37.32828454,128.7850257,강원도,533
CT4,37.68299986,127.698134,강원도,544
CT4,35.97368429,127.6512081,전라북도,777
CT4,37.28125193,127.4147364,경기도,574
CT4,36.47946413,127.8886494,경상북도,813
CT4,37.88914906,127.7176597,강원도,566
CT4,37.70462208,126.7014864,경기도,296
CT4,35.39413268,128.4313179,경상남도,173
CT4,35.84105571,128.4649756,대구광역시,689
CT4,36.36232012,128.3364328,경상북도,942
CT4,34.82581176,128.0341759,경상남도,184
CT4,36.58326297,127.9632932,경상북도,854
CT4,35.21380733,129.2236173,부산광역시,284
CT4,34.91606549,126.5419647,전라남도,712
CT4,34.91482336,126.5416305,전라남도,712
CT4,37.54785508,127.0299047,서울특별시,276
CT4,35.03578272,127.8876402,경상남도,665
CT4,35.63008334,126.4694726,전라북도,311
CT4,38.08431404,127.2184681,경기도,31
CT4,37.47493527,126.5983598,인천광역시,519
CT4,36.02409997,126.665,충청남도,978
CT4,36.53476511,128.0368774,경상북도,854
CT4,35.23619146,128.5771363,경상남도,897
CT4,33.46981422,126.413086,제주특별자치도,397
CT4,37.62958159,127.5838517,경기도,542
CT4,36.7867274,127.163216,충청남도,570
CT4,37.42634326,127.0187229,경기도,250
CT4,37.51848059,126.8561432,서울특별시,269
CT4,35.54009733,126.5616937,전라북도,488
CT4,35.13417339,126.8844889,광주광역시,875
CT4,36.98580829,128.1970194,충청북도,697
CT4,37.43385311,127.0111468,경기도,250
CT4,34.65970936,127.6240321,전라남도,99
CT4,36.1328588,126.582519,충청남도,217
CT1,37.8452366,127.0225934,경기도,490
CT1,37.74755986,128.0443957,강원도,555
CT1,35.04444753,127.5577689,전라남도,54
CT1,35.06355989,128.4654252,경상남도,117
CT1,37.4368873,127.0626118,서울특별시,730
CT1,35.98262313,127.2515016,전라북도,50
CT1,33.25966246,126.614813,제주특별자치도,214
CT1,35.25484246,129.18252,부산광역시,439
CT1,37.40096764,127.7270653,경기도,272
CT1,33.44435334,126.8933413,제주특별자치도,858
CT1,37.68818968,128.7438811,강원도,930
CT1,36.01253682,128.5794573,경상북도,520
CT1,34.84453624,126.7217894,전라남도,188
CT1,37.80842822,127.0989017,경기도,490
CT1,33.49746771,126.5903202,제주특별자치도,332
CT1,36.12687222,127.7040887,충청북도,941
CT1,34.88909051,128.4900721,경상남도,886
CT1,37.88229299,127.0077403,경기도,490
CT1,37.99556186,127.3155359,경기도,457
CT1,36.63760437,126.9836062,충청남도,400
CT1,35.2122107,128.8538878,경상남도,828
CT1,34.9263602,128.0962435,경상남도,705
CT1,36.69370744,126.2094542,충청남도,909
CT1,37.04381314,129.4133433,경상북도,201
CT1,37.28575926,129.3135223,강원도,444
CT1,37.58151139,129.1096881,강원도,890
CT1,37.5339294,129.1163538,강원도,18
CT1,34.2089453,125.4711742,전라남도,385
CT1,37.98306083,127.8120072,강원도,242
CT1,37.77825867,127.3966644,경기도,87
CT1,37.87156368,128.3183428,강원도,88
CT1,37.96926018,128.5178489,강원도,741
CT1,37.07558692,129.0111674,경상북도,36
CT1,35.46057494,127.6996458,경상남도,115
CT1,35.25801808,127.6584973,경상남도,416
CT1,37.5307678,128.1636341,강원도,761
CT1,35.32300078,127.531704,전라남도,512
CT1,35.30228738,126.8752701,전라남도,378
CT1,36.56654772,127.9527136,경상북도,854
CT1,37.71630794,128.8356944,강원도,755
CT1,38.15166177,127.6668202,강원도,434
CT4,37.74211189,126.492486,인천광역시,15
CT4,35.36250201,126.4373065,전라남도,74
CT4,33.46389053,126.5245105,제주특별자치도,723
CT4,37.4156434,128.1542573,강원도,180
CT4,35.86199114,128.6069905,대구광역시,258
CT4,36.2986656,127.3809103,대전광역시,338
CT4,33.47917644,126.4970562,제주특별자치도,952
CT4,37.89651566,127.6927649,강원도,153
CT4,35.11579566,129.0395056,부산광역시,218
CT4,36.33273238,127.4302925,대전광역시,637
CT4,35.80831107,127.1338265,전라북도,231
CT4,36.06320591,128.3356408,경상북도,291
CT4,37.50320107,126.7828257,경기도,417
CT4,37.65117673,126.8891466,경기도,767
CT4,35.55313928,129.289881,울산광역시,83
CT4,37.55021233,126.9369542,서울특별시,69
CT4,34.95683716,127.5338426,전라남도,1000
CT4,36.55552518,128.5142836,경상북도,118
CT4,36.31180652,127.3974979,대전광역시,516
CT4,33.49252216,126.4879089,제주특별자치도,952
CT4,33.49340949,126.5065798,제주특별자치도,718
CT4,37.60457467,126.6505836,인천광역시,292
CT4,37.57737819,126.9917857,서울특별시,277
CT4,36.7006859,127.4863091,충청북도,40
CT3,37.54939081,127.0807166,서울특별시,389
CT3,36.91334449,126.650516,충청남도,601
CT3,34.75764336,128.0118832,경상남도,63
CT3,37.47459402,126.6053422,인천광역시,519
CT3,37.69373901,127.9533574,강원도,61
CT3,37.72223168,127.5908495,강원도,674
CT3,36.82760802,127.0101022,충청남도,586
CT3,38.07614703,128.1862734,강원도,472
CT3,38.06040756,128.1679643,강원도,472
CT3,37.75852348,127.3957957,경기도,342
CT3,37.56204229,126.8906912,서울특별시,876
CT3,37.36456453,127.8340583,강원도,232
CT4,37.79507166,128.8966533,강원도,651
CT4,38.58667667,128.3748972,강원도,241
CT4,33.47446929,126.6364633,제주특별자치도,332
CT4,34.73775729,128.6646395,경상남도,765
CT4,37.47971084,127.5865552,경기도,866
CT4,37.01289101,129.2373586,경상북도,209
CT4,37.36342324,128.6347736,강원도,980
CT4,35.21796428,129.2280828,부산광역시,284
CT4,37.87663556,127.7364178,강원도,566
CT1,35.1062972,127.1079589,전라남도,178
CT2,37.69262269,126.8820275,경기도,107
CT2,35.38074824,126.7262416,전라북도,906
CT2,34.90797718,126.8022797,전라남도,205
CT2,35.86424199,128.592424,대구광역시,258
CT4,35.19890448,128.5749138,경상남도,926
CT4,37.48988321,126.7531961,경기도,417
CT4,37.4130331,126.6785177,인천광역시,773
CT4,36.41915367,129.4317986,경상북도,53
CT4,35.14326658,129.0649859,부산광역시,89
CT4,37.48172797,127.0455021,서울특별시,176
CT4,35.67114689,128.9566983,경상북도,150
CT4,35.32475684,127.4744493,전라남도,512
CT4,37.88166212,128.8319456,강원도,343
CT4,37.65466013,126.841088,경기도,27
CT4,37.48386897,127.5947449,경기도,866
CT4,37.56904143,126.9844609,서울특별시,277
CT4,35.15591392,129.1240967,부산광역시,725
CT4,37.87897299,127.7253053,강원도,566
CT4,36.96601941,127.3738345,경기도,702
CT4,35.88330346,128.5757805,대구광역시,632
CT2,37.41474556,126.6652602,인천광역시,773
CT2,37.34800243,127.0567297,경기도,58
CT2,37.33747773,127.0491058,경기도,58
CT2,37.86852871,128.1906831,강원도,88
CT2,36.3865532,126.5630143,충청남도,249
CT2,36.64048804,127.1917025,세종특별자치시,891
CT2,36.30606792,127.4012677,대전광역시,516
CT2,36.11590489,128.1185676,경상북도,681
CT2,35.82179861,128.8212932,경상북도,824
CT2,36.4189223,128.550907,경상북도,861
CT2,35.3942044,127.7034633,경상남도,9
CT2,35.50468291,128.3179387,경상남도,888
CT2,34.74000414,127.7123113,전라남도,996
CT2,35.55880044,126.8810387,전라북도,474
CT2,33.54198751,126.6706405,제주특별자치도,496
CT2,33.40338641,126.2620928,제주특별자치도,536
CT2,35.7556363,128.6375731,대구광역시,211
CT2,35.2689028,128.6120153,경상남도,762
CT2,37.83097904,127.6725686,강원도,735
CT2,35.19537293,126.9493481,광주광역시,752
CT2,36.081581,126.9157238,전라북도,745
CT2,36.26416501,129.32403,경상북도,877
CT2,37.69725828,127.3016014,경기도,93
CT2,38.10372227,127.9767808,강원도,970
CT2,35.96499661,128.7431474,대구광역시,819
CT2,35.33786059,128.2069388,경상남도,222
CT2,36.36309141,127.3110105,대전광역시,865
CT2,35.24792381,129.084369,부산광역시,669
CT2,36.18767986,127.0775501,충청남도,57
CT2,37.31108988,126.9987052,경기도,237
CT2,35.11132706,126.9314746,광주광역시,84
CT2,36.20911692,127.7035923,충청북도,648
CT2,36.02296112,127.2972572,전라북도,50
CT2,37.55664568,126.8196772,서울특별시,181
CT2,36.2495554,126.5410829,충청남도,656
CT2,35.16746987,129.0363307,부산광역시,394
CT2,35.05901333,127.9384937,경상남도,560
CT2,36.05264076,128.9820917,경상북도,720
CT2,35.11969263,126.94508,광주광역시,84
CT2,36.12623258,128.3382481,경상북도,164
CT2,35.5171016,128.0081911,경상남도,401
CT2,35.13860144,129.0860799,부산광역시,810
CT2,37.73391299,127.0638038,경기도,927
CT2,36.80760808,127.2789216,충청남도,21
CT2,36.21337084,128.7790752,경상북도,928
CT2,35.80404961,127.1424354,전라북도,231
CT2,36.7814493,128.6630188,경상북도,70
CT2,37.47067587,127.2424194,경기도,130
CT2,35.19928393,129.1054502,부산광역시,318
CT2,35.61565895,129.272325,울산광역시,139
CT2,37.56430843,126.9099585,서울특별시,876
CT2,35.25949183,128.6142124,경상남도,762
CT2,36.3286634,127.9627457,경상북도,447
CT2,34.96417192,128.2358726,경상남도,319
CT2,36.5547631,126.7487504,충청남도,197
CT2,35.1904613,128.553805,경상남도,455
CT2,35.44313656,128.4400794,경상남도,22
CT2,35.29774377,127.031313,전라남도,591
CT2,35.94011314,129.2263692,경상북도,799
CT2,35.92021978,127.2691702,전라북도,167
CT2,36.96015021,128.0059057,충청북도,609
CT2,35.23301801,128.586435,경상남도,897
CT2,37.0489169,127.5176858,충청북도,196
CT2,37.10053536,128.1937757,충청북도,932
CT2,37.46045943,126.6597984,인천광역시,568
CT2,35.15587421,126.5561315,전라남도,285
CT2,35.16657374,126.9447909,광주광역시,752
