cluster_1,lat,lng,cluster_2
708,37.51730755290322,126.92269853548385,129
709,35.8485382,128.53053203157896,155
710,33.391737760217374,126.8154811739131,80
711,35.97015385666666,128.9375222777778,25
712,34.92212837651162,126.51843600232556,8
713,36.9709313642857,126.42365138,91
714,35.205923785925926,126.70534715555557,142
715,35.57634873580646,129.21967625806454,84
716,36.93493330433964,127.71597074150941,7
717,37.207290110454544,126.84838165000001,162
718,33.50781471255814,126.52589449069768,80
719,36.2398642147826,127.34522104347825,2
720,36.05708281999999,128.9759735809524,194
721,35.44652523413794,127.52639243103448,10
722,35.20960755037735,129.0578793490566,90
723,33.4648282818421,126.55655114736845,80
724,35.06825708457143,128.28165368285718,118
725,35.161265823,129.12069687500005,149
726,37.58462049793103,127.00920193448276,145
727,34.279889776249995,126.786123285,114
728,35.61939109862746,126.9727166666667,34
729,35.97769389902439,127.04977152439022,51
730,37.42928735777778,127.08121923888886,59
731,34.8667900006383,126.99778331063825,150
732,35.405418033529415,127.23654175882353,123
733,37.51941224275862,127.13368039655174,177
734,35.297556281458334,128.7435693625,148
735,37.8270161448,127.64795660400002,57
736,36.06675062586206,127.11820149999998,51
737,37.58356798205128,126.96369234358976,70
738,35.29644376020833,129.09126593958334,120
739,34.35107844043478,126.59130983913043,114
740,37.50096792190476,128.00259380952377,181
741,37.90083426272728,128.46322667272727,82
742,37.65058968325581,126.95567855116283,78
743,36.28895043604652,126.90701566511629,58
744,36.81030440285714,127.34521328214285,22
745,36.07679852692308,126.85818229615384,153
746,35.164158826153844,128.7019115923077,141
747,35.846529815454545,128.9367235181818,172
748,34.76123738862746,127.88085326862746,185
749,37.54825547428571,127.11210517714285,177
750,35.26902035348837,128.18523610697676,81
751,35.770057422083326,128.5394798791667,72
752,35.16922907264706,126.93962911176467,85
753,37.198675227500004,127.17595646875,136
754,35.532873295641025,129.3196560641026,84
755,37.70763222355931,128.83685527457627,144
756,34.63231195461538,128.26284037692307,64
757,36.61594164941178,128.94453610588232,29
758,36.041735612083336,128.52674765833333,188
759,34.99148822660001,126.69256096000001,63
760,35.24405358782608,128.01310926521742,39
761,37.55942168047619,128.09277846190474,181
762,35.26023934423077,128.64377609807693,66
763,37.34824878222222,127.31782343888891,50
764,36.0579751909091,128.68991625151511,104
765,34.786394591136364,128.6507735181818,38
766,35.26790531542858,127.43145676857141,105
767,37.6293502588,126.91322347399999,70
768,36.17546957272728,129.07408045454545,193
769,37.190749830925924,128.48706874814812,86
770,36.0021279580851,128.03315735744678,139
771,36.05224873882353,128.77301629117648,194
772,37.60645905016667,126.96164755499997,70
773,37.41055630388889,126.65522420833334,36
774,35.08563004972973,129.0551438864865,17
775,37.26283584677419,127.01489176129034,147
776,37.33774842875,127.47968467499999,50
777,35.9970765425,127.6750037392857,96
778,35.40134792290322,127.4536394935484,10
779,35.62166302428571,129.0592292392857,191
780,35.911254694,128.97324352666666,25
781,35.45996244390244,126.49395174390244,156
782,35.48723515021276,127.9227413361702,110
783,34.86884829413793,126.61900626206895,63
784,35.911783435000004,128.45061865500003,6
785,36.213753955384625,128.8799992576923,194
786,34.8564932425,126.44769457777781,8
787,37.41029693114287,127.25310115428573,131
788,34.77129389230768,127.63969570576924,100
789,36.42469701666666,129.27670816666668,195
790,36.667978704166664,127.54661459999998,41
791,34.66466290760869,126.69340937173912,11
792,35.61112716970588,129.42848892647058,140
793,35.174117171249996,128.98446284166664,90
794,35.27782636382352,128.06558575294116,39
795,35.681691056000005,127.42975372399998,143
796,35.67537885722222,126.53759734444445,103
797,35.19949805807692,126.515192925,184
798,35.86388296875,128.64388263,155
799,35.96446432913044,129.20763033043482,53
800,37.37723184458333,127.02402549583333,59
801,35.65156408277779,127.7891329277778,12
802,37.122578752083335,127.68308895416668,45
803,35.17897155633333,127.92685639999998,101
804,34.794522322,127.95309261428567,185
805,33.32462759833332,126.81797256111109,80
806,36.93844771870969,128.2281684903226,107
807,34.993292969047616,126.5825030738095,63
808,34.518525955333324,127.34468823333334,102
809,34.8631277425,127.34470529999997,102
810,35.12599591547618,129.10548909285717,90
811,35.853974727352934,127.06102945294114,128
812,35.53923480625,128.66847136249996,20
813,36.5054270796,127.82793285800003,52
814,36.53772220285715,127.37183935142859,180
815,36.947849331250005,127.03701096666668,122
816,36.406210915600006,128.14404228200002,119
817,37.57283443897436,127.02042310769225,145
818,35.48481530466666,129.21997209,18
819,35.96771054511628,128.76219299767442,104
820,35.514110958461536,127.16738287307695,123
821,36.87937994642857,129.3147382857143,112
822,34.47011824276923,126.57741387538461,114
823,37.13495150222222,127.24548421851851,136
824,35.8169873409375,128.815878146875,172
825,34.57365192945203,126.40808947671232,1
826,35.164854535918366,128.35013365918363,118
827,36.79201065238097,126.43647102857143,126
828,35.24038611772727,128.8947306704545,141
829,35.799985334615386,128.0944457794872,152
830,35.36710117966666,127.31291671333332,179
831,37.502510202592596,127.47461782222227,43
832,35.08502907291666,129.01622334791662,17
833,36.04193037046511,128.8387324162791,194
834,35.72323405333333,129.2117717909091,31
835,37.70199902470589,127.05571835294118,137
836,35.459381485526315,126.90527719999997,170
837,37.78589158875,127.95353592500001,62
838,35.86277176857143,128.80053668571426,172
839,34.67402287,127.18288039999999,48
840,35.7566923373077,128.42718031923079,72
841,35.65544324765957,128.14648122765954,152
842,33.261362088222214,126.39082975111111,80
843,35.85433605676471,127.67465930294122,134
844,35.83296861181818,127.88752178181818,134
845,35.63177195179487,128.2523850974359,98
846,35.78359951833334,126.98179303611111,128
847,36.97422409437501,128.72912596875003,71
848,34.72161513607843,126.9262092607843,48
849,34.97679027684211,127.77354690526315,138
850,34.708370995652174,127.36275142391305,102
851,36.48825148634146,126.81880381707316,198
852,35.300284733513514,128.25207847297298,81
853,34.74173830444444,126.48414740370372,1
854,36.55635723638889,128.0189966888889,119
855,34.94941914578948,127.69194306842105,55
856,37.0747363945946,127.95843474054055,56
857,35.267781924999994,127.91293300333334,101
858,33.4372243854902,126.89498369215687,80
859,37.09341210235294,126.8337422117647,76
860,35.09249977155555,128.33570897555555,118
861,36.4004655876,128.599974624,160
862,35.5435855944,128.42518037199997,23
863,35.714440435,128.849701645,151
864,35.1005079375862,128.9834596724138,17
865,36.36714539081081,127.32320881081081,180
866,37.45841589028572,127.58410536,43
867,35.41243209602942,127.37604012647064,123
868,34.81991991866666,127.73333802666664,185
869,36.23613228682927,127.20931583414637,196
870,36.826185693999996,129.43918803000003,112
871,37.17241371172413,128.68358549310344,37
872,37.47501135333333,127.05854018571429,177
873,35.842056078684216,129.20725281447366,186
874,35.041172620000005,128.83077111818181,95
875,35.148684221923084,126.90585096666669,85
876,37.557624812142855,126.9147414095238,70
877,36.252169807027016,129.32216396216216,190
878,36.098042530181814,127.49273347818185,96
879,34.950107398571426,126.29653983142857,8
880,36.32623056600001,128.72135762444444,160
881,34.16244285269231,126.59006655384619,69
882,34.7886442,126.54357752187498,1
883,35.90953457166666,129.49471218666667,13
884,37.28832463555557,127.95275010888895,99
885,36.253467216486484,127.87843898108108,24
886,34.875548597435895,128.51088902564098,38
887,38.2599215076923,128.53570243461536,89
888,35.528517709375,128.25988323541665,157
889,35.90184011266667,128.16115951333333,139
890,37.59686403880001,129.06158769599998,19
891,36.67108262276596,127.25968905744678,183
892,34.64350480943396,126.78572709622645,11
893,35.815027744374994,128.746736146875,130
894,36.349390892794105,126.61924861911757,198
895,35.55290211975609,126.77971196341466,200
896,36.306738888,128.940998488,167
897,35.24346361230769,128.5851127576923,66
898,35.54712964065574,128.5182152213115,23
899,37.933948183846155,127.77397427692307,154
900,34.79164241136364,126.38987184696971,1
901,35.338062819677425,128.64826404193548,148
902,35.78617659851852,129.3141672925926,186
903,36.64811987393941,128.72936194545454,169
904,36.292728014090905,127.10974971363636,196
905,35.43578678956522,127.61547895652174,10
906,35.360121880588224,126.74363566176469,170
907,36.021207035833335,127.01245913750002,51
908,36.6068321005,129.36038637500002,54
909,36.70814718,126.25683599000003,126
910,35.89188844882352,128.76696288235294,172
911,36.41079380039999,128.72985736399997,74
912,34.83472730166667,128.21953928333332,30
913,35.49325478916666,127.77841111111108,116
914,35.91472618266667,126.74515477333334,153
915,37.47526737956521,127.32580336086953,131
916,35.19235794955556,127.47676127777775,105
917,35.627735632238796,126.80635211492536,200
918,35.50900784042554,128.85383914468088,175
919,36.75954113,128.37789783157896,133
920,35.74586612136364,129.40585164545453,186
921,37.504453388,126.53176398000001,33
922,35.0156932437037,127.30532537777778,105
923,35.86295901555556,126.82680185185184,128
924,38.090659366727266,128.6056891454546,89
925,36.44355540710526,126.97454280263159,77
926,35.21124367027397,128.5683199643836,66
927,37.7503436382,127.04977450400001,73
928,36.229099334782596,128.71865408913044,160
929,35.47998010027777,127.43475442777776,3
930,37.665073156451605,128.73369572580646,144
931,36.25875091545454,129.1583569909091,167
932,37.13271807691489,128.20468559042556,163
933,37.214119386666674,128.29345023611108,158
934,35.864489814230765,128.55955217307695,155
935,35.18277096159999,128.187159482,5
936,34.868032898723406,128.6945152808511,38
937,35.37908009032258,126.96375042258065,170
938,36.176494254400005,128.082617644,24
939,36.385033230769245,129.12636423076924,167
940,35.74049035249999,128.08404552999997,152
941,36.099509017222225,127.68251614444446,111
942,36.345927169782605,128.28943891521732,187
943,37.58657176615384,127.08990254102562,145
944,37.390145011071425,127.53136049285713,43
945,37.16084152708333,127.44308707916667,135
946,35.06021399894737,128.0303182789474,97
947,35.214292758,126.87983790571428,85
948,36.62916509081082,127.86253603783784,44
949,35.01554637615386,128.34117421025638,118
950,35.34130138208334,127.93386112083334,101
951,35.982179051315796,126.85156278421054,153
952,33.47424986409837,126.4870092868853,80
953,37.98490087678571,127.23331743214285,21
954,37.603650143137244,126.99793967254901,145
955,37.210466071944445,126.18771582500001,33
956,37.56945872000001,127.0034779475,145
957,35.2756648581081,127.79276557297294,101
958,36.03708335634146,129.35613796829267,53
959,37.52653249,126.96967970000001,26
960,35.71403862333332,128.26668531212124,98
961,36.72237484723404,126.60009687234047,117
962,36.54363502311112,126.33218231777778,126
963,36.000629496071426,128.9870788107143,25
964,36.25725843846154,129.01649168461543,167
965,35.64080828690477,127.2979150095238,123
966,35.11828617545452,126.86223044909093,85
967,34.44865096700001,127.12909594333333,48
968,35.520153118222225,129.1527193711111,67
969,35.60376760269231,127.84435763846153,110
970,38.081358720465126,127.97027541627908,199
971,37.65612347047618,127.3447301309524,94
972,35.27189533096774,128.9945424451613,61
973,35.092743915151516,128.40027852424242,118
974,37.718017110769225,127.01092324230768,73
975,36.000543049705875,127.82955268235294,134
976,36.723810240625,128.58842531562502,133
977,33.322788598928575,126.18033549999998,80
978,36.00272563180327,126.71323745245898,153
979,36.387746193846155,128.41714067692308,187
980,37.39581291157894,128.6476033105263,86
981,33.40234724580645,126.36981700967742,80
982,35.452285614838715,128.02168587741937,157
983,37.26575446181818,127.48878781818183,135
984,37.3608106361111,127.95083171851857,99
985,37.26537034818182,127.28272553181817,50
986,37.594537210333336,126.72558947333333,28
987,37.360124151578944,126.76414501578942,36
988,35.21114890705883,128.44108067941178,66
989,36.026576845102035,129.06936152244896,25
990,37.07758492750001,127.07888181000006,122
991,35.71012881057142,127.02435807428576,34
992,36.49117717458335,127.71311069375001,52
993,36.374715386153845,127.39365224615383,180
994,36.127740229000004,128.961066225,194
995,36.36476166068965,127.44717496896553,180
996,34.738036541097564,127.73743678170733,100
997,35.742393500000006,128.21192113421048,98
998,36.43522578681819,129.02707805909088,167
999,34.380124677073184,126.8743988048781,114
1000,34.956123201730776,127.50001149423079,55
